place_id,place_name,review_id,reviewer_name,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,reviewer_url,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChZDSUhNMG9nS0VJQ0FnSUNac3Z5alV3EAE,Rajiv98 Sujanix,1,Very poor experience.,3 months ago,2023-09-27 21:45:27.562727,"Greetings !! We dont see your GMAIL ID in our employee or customer database. Kindly share your concerns on hello@wyzmindz.com. Well be happy to help you. Best Regards, Team WyzMindz",3 months ago,2023-09-27 21:45:27.562727,0,6,,https://www.google.com/maps/contrib/107387089868864060333/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChZDSUhNMG9nS0VJQ0FnSURwX05hTlpBEAE,Ayesha S,5,"Anybody please provide contact number, its not available on Google",4 months ago,2023-08-27 21:45:27.565780,,,,0,13,,https://www.google.com/maps/contrib/110302833234775097335/reviews?entry=ttu,True,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSUNwbFpIbWpRRRAB,Riya Ramesh,5,,4 months ago,2023-08-27 21:45:27.567778,,,,0,,,,,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSUNwaUlIV3VRRRAB,Mallikarjun Saunshi,5,,5 months ago,2023-07-27 21:45:27.569773,,,,0,4,,https://www.google.com/maps/contrib/111987372601071374200/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChZDSUhNMG9nS0VJQ0FnSURKdTctZEpnEAE,PRANAM K,4,,5 months ago,2023-07-27 21:45:28.195788,,,,0,7,11,https://www.google.com/maps/contrib/109648457272536822075/reviews?entry=ttu,True,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURSbjZ1MXNRRRAB,Kishor Kumar,5,,7 months ago,2023-05-27 21:45:28.197787,,,,0,2,,https://www.google.com/maps/contrib/111706696393854189564/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChZDSUhNMG9nS0VJQ0FnSURSa2VuTkhREAE,Mrs Puspo Nath,5,,8 months ago,2023-04-27 21:45:28.199975,,,,0,7,3,https://www.google.com/maps/contrib/105857455306978583142/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChZDSUhNMG9nS0VJQ0FnSUNSc09yQWRBEAE,Hezel Deena Dsouza,5,,9 months ago,2023-03-27 21:45:28.201973,,,,0,,,,,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChZDSUhNMG9nS0VJQ0FnSURoN19MZWJBEAE,Kavya Sunku,5,Best company for freshers to learn and build their career....they will comfotable us with our needs...,9 months ago,2023-03-27 21:45:28.204112,Thanks Kavya,3 months ago,2023-09-27 21:45:28.204112,0,1,,https://www.google.com/maps/contrib/104926410414029775588/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChZDSUhNMG9nS0VJQ0FnSUNSd05TRUpBEAE,Muhammad Zeeshan Pathan,4,Wyzmindz Solutions is a company where the employee can learn new things take new knowledge gain great experience to improve their carrier path which will build the Skills and the way of intelligent work.,9 months ago,2023-03-27 21:45:28.206133,Thanks Zeeshan !!,3 months ago,2023-09-27 21:45:28.206133,0,2,,https://www.google.com/maps/contrib/113863387552679465298/reviews?entry=ttu,False,,Thanks Zeeshan!!
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSUNSZ1A2STlRRRAB,Saroj Ji,5,Amazing workplace for work.,9 months ago,2023-03-27 21:45:28.209278,,,,0,1,,https://www.google.com/maps/contrib/110082844082456688992/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoNzVLLXdnRRAB,pavan kalyan,5,"An excellent, friendly, and supportive environment is provided where everyone is willing to assist with your work. You never feel isolated while working here. A lot can be learned under the guidance of the leadership panel. All employees have access to an internal learning app that provides opportunities for learning and facilitates transition.",9 months ago,2023-03-27 21:45:28.211299,,,,0,1,,https://www.google.com/maps/contrib/104894932911790927419/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChZDSUhNMG9nS0VJQ0FnSURhb09Da1d3EAE,Ammy Randhawa,5,Worked in Admin department for 2 years. Flexible work culture. Management is approachable. Currently working as Data Analyst after internal job posting and training.,9 months ago,2023-03-27 21:45:28.213300,,,,0,1,,https://www.google.com/maps/contrib/103567899089016347032/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoNy0yNXFRRRAB,Lucky,5,Great company with amazing opportunities for career growth,9 months ago,2023-03-27 21:45:28.215476,,,,0,1,,https://www.google.com/maps/contrib/113402155206066783380/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoN19XRXdnRRAB,Priyanshu Prajapati,5,"My overall experience with the company through the last 4 years working there have been great. It great work environment, where people arent only compensated fairly for there work, but given many opportunists to grow and learn new things in there field of work",9 months ago,2023-03-27 21:45:28.877909,,,,0,1,,https://www.google.com/maps/contrib/113707052191364529243/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoNzlMMTB3RRAB,Sreenath v,5,Excellent learning environment. You can learn and grow within the company. Options for carrier transit is open internally.,9 months ago,2023-03-27 21:45:28.880906,,,,0,2,,https://www.google.com/maps/contrib/103418520922812676198/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURhb3I2RTV3RRAB,Askar Nawaz Khan ( s r),5,Excellent friendly and helping environment. Every one is there to back your work. never felt alone working here. Under the guidance of leadership panel you will learn a lot. There is an internal learning app that is access to all employees which gives you opportunity to learn and help you transit.,9 months ago,2023-03-27 21:45:28.882904,,,,1,23,8,https://www.google.com/maps/contrib/117033931936784453160/reviews?entry=ttu,True,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoNzRpOTdRRRAB,Ritu Ramesh,5,,9 months ago,2023-03-27 21:45:28.885905,,,,0,,,,,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChZDSUhNMG9nS0VJQ0FnSURoOTZldVd3EAE,Muheeb Hasan,5,Great place to work,9 months ago,2023-03-27 21:45:28.887080,,,,0,7,1,https://www.google.com/maps/contrib/104999472677171368231/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoOS1HWnN3RRAB,Sangeeta Nayak,5,"Positive work environment. The most beautiful part is that you are free to learn any skill as per your interest, and you will get all the support from team members, which creates a culture of growth and development where employees feel valued and empowered to reach their full potential.",9 months ago,2023-03-27 21:45:28.889079,,,,1,16,58,https://www.google.com/maps/contrib/108728114923968712093/reviews?entry=ttu,True,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoOTZMVG93RRAB,Avishek Mitra,5,Its a great place to learn and enhance your skills. Thanks wyzmindz solutions for giving me a chance to start my career.,9 months ago,2023-03-27 21:45:28.892236,,,,0,22,77,https://www.google.com/maps/contrib/113910711154344989359/reviews?entry=ttu,True,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoOS15ZTdRRRAB,vignesh s,5,,9 months ago,2023-03-27 21:45:28.894236,,,,0,3,,https://www.google.com/maps/contrib/109564653049946566273/reviews?entry=ttu,True,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSUNhXzdUYV9RRRAB,Pratima Prasad,5,Worked for 2 years & have joined back again after 6 months. Currently working in Data Analytics department and was given work from home options even before covid period on special request because of my family requirement. Management is always approachable.,9 months ago,2023-03-27 21:45:28.896367,,,,1,3,,https://www.google.com/maps/contrib/104815763390023948729/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoOV9pdHFRRRAB,Rahul Singhania,5,"Wyzmindz Solutions Private Limited in Bengaluru is an amazing organization to work for. I have had the privilege of being a part of this company and it has been an enriching experience for me. The work culture and environment are truly top-notch, and the management team is highly supportive and approachable. The organization fosters a culture of innovation and encourages employees to think outside the box, which has led to some incredible breakthroughs in the field. The team is highly skilled and passionate about their work, and this reflects in the quality of the solutions we deliver to our clients. The company also believes in nurturing its employees and provides ample opportunities for learning and growth. The training programs and mentorship initiatives have helped me to enhance my skills and knowledge, and progress in my career. Overall, I highly recommend Wyzmindz Solutions Private Limited in Bengaluru to anyone who is looking for a challenging and rewarding work experience. The organizations commitment to excellence, combined with its focus on employee well-being, make it an ideal place to work Regards Rahul Kumar ( QA )",9 months ago,2023-03-27 21:45:28.898398,,,,0,2,,https://www.google.com/maps/contrib/100204566144030020027/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoOTlqS3N3RRAB,Divya C,5,"I am working here from last 2 years, it is very grateful to being part of Wyzmindz team. We have such a good supportive team who will help us to learn & grow.",9 months ago,2023-03-27 21:45:29.581959,,,,0,2,,https://www.google.com/maps/contrib/103007340652297579579/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoOTZpZ2pBRRAB,Pritam Kumar Sahu,5,"I have been with Wyzmindz since last one year and heres my honest reviews on it... Pros :- (1) Great place to work; especially for freshers where most of the companies dont prefer freshers, Wyzmindz invests in them, nurtures them with their expertise. (2) Great place to learn; they promote for online courses of your choice even if its paid. One can surely grow along with his/her work. (3) Supportive and very approachable management. (4) Promote and support work-life-balance. (5) Value each personnel irrespective of the role. (6) Tech. focused leaders who inspire and motivate you always throughout your journey. (7) If you are honest with your job then certainly you will get benefited with big rewards. There are big Tech. Giants that you can work along with and have an experience of your life time that you can never buy with any physical wealth. Cons :- (1) Salary is very low as per the market.",9 months ago,2023-03-27 21:45:29.584240,,,,1,1,,https://www.google.com/maps/contrib/111259389529574733033/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoOTZpSXdRRRAB,Jintu,5,Very nice work place and great team to work with. Provides a lot of  opportunities to improve knowledge and skills,9 months ago,2023-03-27 21:45:29.587250,,,,0,1,,https://www.google.com/maps/contrib/102872895293849071940/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoOThqdGpnRRAB,Richi Nagpal,5,"Great organization to work with, All LOBS/Departments are helpful in getting smooth onboarding of client and helps alot with Analytics in enhancing process. Thanks Wyzmindz.",9 months ago,2023-03-27 21:45:29.591257,,,,1,83,26,https://www.google.com/maps/contrib/103973755838658435634/reviews?entry=ttu,True,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoOTRpRXFRRRAB,Daya MrManOnWheels,5,Excellent company to work and to learn new skills.,9 months ago,2023-03-27 21:45:29.595248,,,,0,7,7,https://www.google.com/maps/contrib/106232164055758310245/reviews?entry=ttu,True,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURodDdfVjF3RRAB,Savita Harnal,5,"Awesome work environment, management is very supportive and encourage you to upskill your talent. Feeling excited working with transmon team and working with wyzmindz.",9 months ago,2023-03-27 21:45:29.599242,,,,0,14,3,https://www.google.com/maps/contrib/107819232878590874616/reviews?entry=ttu,True,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChZDSUhNMG9nS0VJQ0FnSURodDktUWR3EAE,Sunil Rao,5,,9 months ago,2023-03-27 21:45:29.602243,,,,0,36,,https://www.google.com/maps/contrib/109843294827362378987/reviews?entry=ttu,True,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoeGZMYzhRRRAB,Saurabh Mittal,5,Absolute Gem of people .,9 months ago,2023-03-27 21:45:29.606393,,,,0,2,,https://www.google.com/maps/contrib/106221057070406549269/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChZDSUhNMG9nS0VJQ0FnSURoaGEtOWJBEAE,sanjotha sanju,5,"very good company to learn, friendly environment and I am great to be here.",9 months ago,2023-03-27 21:45:29.608532,,,,0,2,,https://www.google.com/maps/contrib/115209765075807858551/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoa2FfQmh3RRAB,Jeevan Singh,5,"Wyzmindz is a nice place to work and encourages employees to learn and keep themselves updated with latest technology and applications that are in demand. Engagement with customer from different fields also enhances your knowledge level People are supportive , helpful and understanding.",9 months ago,2023-03-27 21:45:29.610621,,,,0,2,,https://www.google.com/maps/contrib/110173807841517121949/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURhZ0s3RDBnRRAB,Asim Aziz,5,Probably one of the best companies that i am working with. The staff is really very helpful and the set of people i am working with are wonderful and very hard working. All of the employees are nice and they have great knowledge in their respective fields. Thank You!!! Its an amazing place to work,9 months ago,2023-03-27 21:45:30.250586,,,,1,55,30,https://www.google.com/maps/contrib/107402299351976672513/reviews?entry=ttu,True,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURod2ZhbGpnRRAB,Shalini C,5,best experience working learning many new things friendly environment,9 months ago,2023-03-27 21:45:30.253250,,,,0,1,,https://www.google.com/maps/contrib/107457277370459364403/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChZDSUhNMG9nS0VJQ0FnSURod2FpVFpBEAE,Mani Gandan,4,I have been working in this company for past 5 months. Great Support from team members.,9 months ago,2023-03-27 21:45:30.256481,,,,0,1,,https://www.google.com/maps/contrib/104225473306605937115/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChZDSUhNMG9nS0VJQ0FnSURod2VEWkVREAE,M K,5,"Excellent place to work with. Learning new skills and growing along with the organization is the best part. Friendly management. As a married women every one want to work from home at their comfortability , wyzminds gave that opportunity to me. Its a great privilege to work here. Thank you wyzminds management team.",9 months ago,2023-03-27 21:45:30.258459,,,,0,1,,https://www.google.com/maps/contrib/104730499725703341014/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoZ1plSDZBRRAB,Tharani Jaisy,5,"Great place to work, to learn new things day by day, and for freshers is a great opportunity to learn and develop their skills. I feel happy to work for this organization.",9 months ago,2023-03-27 21:45:30.260628,,,,0,1,,https://www.google.com/maps/contrib/105279906838010904434/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChZDSUhNMG9nS0VJQ0FnSURoZ2FLV1VnEAE,Shailesh Yadav,5,Nice Place to Work.,9 months ago,2023-03-27 21:45:30.263550,,,,0,4,1,https://www.google.com/maps/contrib/113225429955492712100/reviews?entry=ttu,True,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoZ2R6SnlnRRAB,Shinoob X,5,one of the best company for freshers to make their future career better,9 months ago,2023-03-27 21:45:30.266647,,,,0,6,3,https://www.google.com/maps/contrib/115029490818466454088/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoZ2VUVHFRRRAB,shalini B,5,,9 months ago,2023-03-27 21:45:30.268645,,,,0,1,,https://www.google.com/maps/contrib/115771716627516331524/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoZ2NpQ3JnRRAB,patil bhuvana,5,Wonderful place to work and learn.,9 months ago,2023-03-27 21:45:30.270646,,,,0,4,,https://www.google.com/maps/contrib/101506319512988235730/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURJblktMnVRRRAB,Rudrappa Mirekar,5,Wonderful place to work with. Innovative software products and healthy work environment. Very passionate and professional team.,9 months ago,2023-03-27 21:45:30.273643,,,,0,168,1,https://www.google.com/maps/contrib/109428708140243529625/reviews?entry=ttu,True,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSUNhOV95ODFRRRAB,Asmith Rathod,5,I am working as a Assistant Manager in WyzMindz from last 4 years. Multiple opportunities to move from Quality Auditing to Data Analyst was provided by the company. Have learnt a lot. Good place to work. Learned a lot,9 months ago,2023-03-27 21:45:30.978436,,,,0,4,5,https://www.google.com/maps/contrib/112402479655793834592/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURhbU1uRzR3RRAB,Shreyas k,5,Home to grow your career and show your WORK SKILLS. Best team with friendly Management team to learn new concepts. Thanks to WYZMINDZ,9 months ago,2023-03-27 21:45:30.981437,,,,1,6,,https://www.google.com/maps/contrib/111381110552824994491/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChZDSUhNMG9nS0VJQ0FnSURoX3ZmbUlREAE,Chanchal Vardhan,4,"Great Work culture, customer as well as employee centric company.....",9 months ago,2023-03-27 21:45:30.983435,,,,0,1,,https://www.google.com/maps/contrib/117453740823802626478/reviews?entry=ttu,False,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSURoME9ESXpRRRAB,abhisek sarkhel,5,Very comfortable interview procedure. The HRS are very nice to you.,10 months ago,2023-02-27 21:45:30.986436,,,,0,96,613,https://www.google.com/maps/contrib/115326834912503239337/reviews?entry=ttu,True,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChZDSUhNMG9nS0VJQ0FnSURCZ18zUExBEAE,Girish s Girish s,5,Wyzmindz solutions for now and then we are,11 months ago,2023-01-27 21:45:30.988436,,,,0,58,52,https://www.google.com/maps/contrib/106672434655398643728/reviews?entry=ttu,True,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSUQtaXBldXZnRRAB,sharanayya hiremath,5,,a year ago,2022-12-27 21:45:30.991436,,,,0,28,9,https://www.google.com/maps/contrib/107365083800608578152/reviews?entry=ttu,True,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChZDSUhNMG9nS0VJQ0FnSUNlbmN5Qkh3EAE,Gaurav Singh,5,,a year ago,2022-12-27 21:45:30.993436,,,,0,38,85,https://www.google.com/maps/contrib/106996430765815272251/reviews?entry=ttu,True,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSUR1aE82UW93RRAB,Jalapathi vijay kumar Jalapathi Vijay kumar,5,,a year ago,2022-12-27 21:45:30.995434,,,,0,18,112,https://www.google.com/maps/contrib/108310077166599435058/reviews?entry=ttu,True,,
ChIJYZf0HXIVrjsRnjGnQ4DgDw4,Wyzmindz Solutions,ChdDSUhNMG9nS0VJQ0FnSUN1eVk2dHFRRRAB,Sushil Patil,1,I heard that if we put papers in this company then we have to serve 3 months notice period without salary..... correct me guys if i m wrong.....,a year ago,2022-12-27 21:45:30.997444,,,,2,2,,https://www.google.com/maps/contrib/117837916470478612755/reviews?entry=ttu,False,,
